,,,,,,,,,,,,,,,,,
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Staking Reward,SEI,Transaction HASH,Destination Address,Source Address,Operation Status,130.77,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Staking Reward,ATOM,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,164.93,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,APT,Transaction HASH,Destination Address,Source Address,Operation Status,152.21,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,ATOM,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,109.63,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Staking Reward,APT,Transaction HASH,Destination Address,Source Address,Operation Status,153.35,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Staking Reward,HASH,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,111.43,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Staking Reward,FLOW,Transaction HASH,Destination Address,Source Address,Operation Status,120.39,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,ETH,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,186.66,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Staking Reward,AXL,Transaction HASH,Destination Address,Source Address,Operation Status,120.87,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Staking Reward,SUI,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,142.98,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,ROSE,Transaction HASH,Destination Address,Source Address,Operation Status,151.52,0,0,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Staking Reward,HASH,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,135.01,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,OSMO,Transaction HASH,Destination Address,Source Address,Operation Status,192.31,0,0,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Staking Reward,HASH,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,136.97,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Staking Reward,HASH,Transaction HASH,Destination Address,Source Address,Operation Status,118.11,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Staking Reward,SOL,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,103.11,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Staking Reward,HASH,Transaction HASH,Destination Address,Source Address,Operation Status,184.28,0,0,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Staking Reward,ROSE,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,124,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,OSMO,Transaction HASH,Destination Address,Source Address,Operation Status,188.89,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,EVMOS,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,143.89,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Staking Reward,EVMOS,Transaction HASH,Destination Address,Source Address,Operation Status,163.72,0,0,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,ROSE,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,103.14,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,SUI,Transaction HASH,Destination Address,Source Address,Operation Status,104.41,0,0,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,HASH,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,165.4,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,APT,Transaction HASH,Destination Address,Source Address,Operation Status,182.54,0,0,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,SEI,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,146.1,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,SUI,Transaction HASH,Destination Address,Source Address,Operation Status,192.01,0,0,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Staking Reward,APT,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,196.53,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Staking Reward,CELO,Transaction HASH,Destination Address,Source Address,Operation Status,128.54,0,0,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Staking Reward,EVMOS,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,161.08,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Staking Reward,AXL,Transaction HASH,Destination Address,Source Address,Operation Status,110.06,0,0,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Staking Reward,ATOM,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,103.82,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,SUI,Transaction HASH,Destination Address,Source Address,Operation Status,153.99,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,OSMO,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,185.35,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,EVMOS,Transaction HASH,Destination Address,Source Address,Operation Status,188.02,0,0,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,OSMO,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,185.81,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Staking Reward,EVMOS,Transaction HASH,Destination Address,Source Address,Operation Status,150.78,0,0,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,APT,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,132.97,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Staking Reward,ROSE,Transaction HASH,Destination Address,Source Address,Operation Status,164.97,0,0,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,EVMOS,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,158.17,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,ATOM,Transaction HASH,Destination Address,Source Address,Operation Status,114.21,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Staking Reward,SEI,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,105.76,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,CELO,Transaction HASH,Destination Address,Source Address,Operation Status,148.41,0,0,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Staking Reward,CELO,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,125.01,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Staking Reward,APT,Transaction HASH,Destination Address,Source Address,Operation Status,199.42,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Staking Reward,FLOW,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,100.39,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,SUI,Transaction HASH,Destination Address,Source Address,Operation Status,132.22,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Staking Reward,CELO,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,194.02,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Staking Reward,SEI,Transaction HASH,Destination Address,Source Address,Operation Status,176.37,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,ATOM,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,150.42,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,ATOM,Transaction HASH,Destination Address,Source Address,Operation Status,186.04,0,0,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,AXL,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,105.27,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,ETH,Transaction HASH,Destination Address,Source Address,Operation Status,139.15,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Staking Reward,EVMOS,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,184.29,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,AXL,Transaction HASH,Destination Address,Source Address,Operation Status,159.01,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Staking Reward,ROSE,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,105.15,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,EVMOS,Transaction HASH,Destination Address,Source Address,Operation Status,154.08,0,0,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Staking Reward,CELO,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,125.23,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Staking Reward,OSMO,Transaction HASH,Destination Address,Source Address,Operation Status,155.87,0,0,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Staking Reward,SEI,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,164.44,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Staking Reward,AXL,Transaction HASH,Destination Address,Source Address,Operation Status,127.72,0,0,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,EVMOS,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,181.51,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,ETH,Transaction HASH,Destination Address,Source Address,Operation Status,190.16,0,0,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Staking Reward,SUI,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,180.78,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Staking Reward,OSMO,Transaction HASH,Destination Address,Source Address,Operation Status,134.8,0,0,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Staking Reward,FLOW,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,199.34,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,ATOM,Transaction HASH,Destination Address,Source Address,Operation Status,105.66,0,0,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,ATOM,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,132.02,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Staking Reward,ATOM,Transaction HASH,Destination Address,Source Address,Operation Status,147.4,0,0,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Staking Reward,ETH,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,122.98,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,FLOW,Transaction HASH,Destination Address,Source Address,Operation Status,142.43,0,0,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Staking Reward,SEI,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,158.51,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Staking Reward,ETH,Transaction HASH,Destination Address,Source Address,Operation Status,152.32,0,0,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Staking Reward,ROSE,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,165.29,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Staking Reward,APT,Transaction HASH,Destination Address,Source Address,Operation Status,198.1,0,0,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Staking Reward,FLOW,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,109.95,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Staking Reward,FLOW,Transaction HASH,Destination Address,Source Address,Operation Status,150.29,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Staking Reward,ATOM,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,135.94,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Staking Reward,ETH,Transaction HASH,Destination Address,Source Address,Operation Status,151.38,0,0,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Staking Reward,ATOM,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,159.84,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,ROSE,Transaction HASH,Destination Address,Source Address,Operation Status,102.35,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,SUI,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,168.41,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,ROSE,Transaction HASH,Destination Address,Source Address,Operation Status,119.91,0,0,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Staking Reward,ROSE,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,183.01,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Staking Reward,ETH,Transaction HASH,Destination Address,Source Address,Operation Status,190.51,0,0,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Staking Reward,AXL,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,192.66,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,FLOW,Transaction HASH,Destination Address,Source Address,Operation Status,127.19,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Staking Reward,OSMO,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,163.78,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,ETH,Transaction HASH,Destination Address,Source Address,Operation Status,129.33,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,ROSE,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,162.04,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,FLOW,Transaction HASH,Destination Address,Source Address,Operation Status,178.55,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,ATOM,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,105.14,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,FLOW,Transaction HASH,Destination Address,Source Address,Operation Status,188.22,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Staking Reward,HASH,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,166.15,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Staking Reward,APT,Transaction HASH,Destination Address,Source Address,Operation Status,150.65,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,SUI,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,145.77,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,AXL,Transaction HASH,Destination Address,Source Address,Operation Status,153.24,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Staking Reward,FLOW,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,137.92,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Staking Reward,AXL,Transaction HASH,Destination Address,Source Address,Operation Status,111.32,0,0,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,ATOM,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,149.71,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,EVMOS,Transaction HASH,Destination Address,Source Address,Operation Status,121.37,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,ATOM,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,152.2,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,APT,Transaction HASH,Destination Address,Source Address,Operation Status,170.76,0,0,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Staking Reward,SEI,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,143.31,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,AXL,Transaction HASH,Destination Address,Source Address,Operation Status,180.22,0,0,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,ROSE,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,111.93,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,ROSE,Transaction HASH,Destination Address,Source Address,Operation Status,118.77,0,0,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,EVMOS,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,134.78,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,ETH,Transaction HASH,Destination Address,Source Address,Operation Status,165.56,0,0,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,FLOW,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,131.99,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Staking Reward,HASH,Transaction HASH,Destination Address,Source Address,Operation Status,123.78,0,0,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Staking Reward,CELO,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,188.57,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Staking Reward,CELO,Transaction HASH,Destination Address,Source Address,Operation Status,138.97,0,0,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Staking Reward,ETH,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,179,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Staking Reward,HASH,Transaction HASH,Destination Address,Source Address,Operation Status,197.8,0,0,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Staking Reward,ROSE,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,158.87,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Staking Reward,FLOW,Transaction HASH,Destination Address,Source Address,Operation Status,187.34,0,0,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Staking Reward,AXL,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,160.51,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Staking Reward,SEI,Transaction HASH,Destination Address,Source Address,Operation Status,167.86,0,0,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Staking Reward,ETH,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,146.71,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,SOL,Transaction HASH,Destination Address,Source Address,Operation Status,156.45,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,ETH,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,163.44,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,OSMO,Transaction HASH,Destination Address,Source Address,Operation Status,154.46,0,0,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Staking Reward,ROSE,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,132.45,0,0,0,2023-10-11
Moon Enterprises,ME Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,EVMOS,Transaction HASH,Destination Address,Source Address,Operation Status,170.53,0,0,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,OSMO,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,143.43,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Staking Reward,ETH,Transaction HASH,Destination Address,Source Address,Operation Status,151.75,0,0,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,ROSE,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,194.39,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,SEI,Transaction HASH,Destination Address,Source Address,Operation Status,167.18,0,0,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,CELO,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,161.16,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Staking Reward,SEI,Transaction HASH,Destination Address,Source Address,Operation Status,155.26,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,ROSE,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,120.31,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,ETH,Transaction HASH,Destination Address,Source Address,Operation Status,188.7,0,0,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Staking Reward,SUI,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,146.62,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,HASH,Transaction HASH,Destination Address,Source Address,Operation Status,143.22,0,0,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,ETH,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,166.19,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,SUI,Transaction HASH,Destination Address,Source Address,Operation Status,184.22,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Staking Reward,ROSE,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,167.24,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,SEI,Transaction HASH,Destination Address,Source Address,Operation Status,149.72,0,0,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Staking Reward,ATOM,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,124.36,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Staking Reward,HASH,Transaction HASH,Destination Address,Source Address,Operation Status,194.84,0,0,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,SOL,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,172.34,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Staking Reward,AXL,Transaction HASH,Destination Address,Source Address,Operation Status,170.45,0,0,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,SOL,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,151.08,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,APT,Transaction HASH,Destination Address,Source Address,Operation Status,177.34,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Staking Reward,HASH,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,148.95,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Staking Reward,FLOW,Transaction HASH,Destination Address,Source Address,Operation Status,142.8,0,0,0,0,0,2023-10-11
Electric Sheep,ES Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,ETH,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,132.34,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Staking Reward,ATOM,Transaction HASH,Destination Address,Source Address,Operation Status,126.69,0,0,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Staking Reward,AXL,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,162.25,0,0,0,2023-10-11
Electric Sheep,ES Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,CELO,Transaction HASH,Destination Address,Source Address,Operation Status,181.73,0,0,0,0,0,2023-10-11
Moon Enterprises,ME Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,AXL,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,162.97,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,ETH,Transaction HASH,Destination Address,Source Address,Operation Status,190.54,0,0,0,0,0,2023-10-11
Firetronics,FT Capital Fund,Vault Name,Create Time,End Time,Delegation Reward,APT,Transaction HASH,Destination Address,Source Address,Operation Status,0,0,142.82,0,0,0,2023-10-11
Firetronics,FT Venture Fund,Vault Name,Create Time,End Time,Delegation Reward,OSMO,Transaction HASH,Destination Address,Source Address,Operation Status,137.42,0,0,0,0,0,2023-10-11
