MSA ID (from MFRS),Daily Balances (AUC) Org Name,Daily Balances (AUC) Account Name,Daily Balances (AUC) Anchorage Entity,Daily Balances (AUC) Org ID,Daily Balances (AUC) Asset Type,Daily Balances (AUC) Account Internal ID,Daily Balances (AUC) Total Quantity,Daily Balances (AUC) Unit Price USD,Daily Balances (AUC) Total USD Value,Daily Balances (AUC) Total Quantity From Addresses,Unclaimed rewards balances (and other adj) in USD,Total AUC in USD (including unclaimed rewards),Graduated tier?
,mystic fish 4,strong book 4,TRUST_COMPANY,46cdadc46e42c157343e9006f4bfcaa5919e2f5d3dba5d5fb9376102d4217d73,FTT,4e04d581b8e2ff03bc5410ce69b52d89026d396a5760518a85eb39b7185c6e72,3909628.664,1.056073333,4128854.575,0,0.00,"4,128,854.57",#N/A
,mystic fish 4,strong book 4,TRUST_COMPANY,46cdadc46e42c157343e9006f4bfcaa5919e2f5d3dba5d5fb9376102d4217d73,LINK,4e04d581b8e2ff03bc5410ce69b52d89026d396a5760518a85eb39b7185c6e72,15.00685468,5.775366667,86.67008829,0,0.00,86.67,#N/A
,mystic fish 4,strong book 4,TRUST_COMPANY,46cdadc46e42c157343e9006f4bfcaa5919e2f5d3dba5d5fb9376102d4217d73,LRC,4e04d581b8e2ff03bc5410ce69b52d89026d396a5760518a85eb39b7185c6e72,6.02E-04,0.23379,1.41E-04,0,0.00,0.00,#N/A
,mystic fish 4,strong book 4,TRUST_COMPANY,46cdadc46e42c157343e9006f4bfcaa5919e2f5d3dba5d5fb9376102d4217d73,MKR,4e04d581b8e2ff03bc5410ce69b52d89026d396a5760518a85eb39b7185c6e72,1.31E-04,675.3043333,0.0881272155,0,0.00,0.09,#N/A
,mystic fish 4,strong book 4,TRUST_COMPANY,46cdadc46e42c157343e9006f4bfcaa5919e2f5d3dba5d5fb9376102d4217d73,SNX,4e04d581b8e2ff03bc5410ce69b52d89026d396a5760518a85eb39b7185c6e72,5.59E-04,2.025433333,0.00113262232,0,0.00,0.00,#N/A
,mystic fish 4,strong book 4,TRUST_COMPANY,46cdadc46e42c157343e9006f4bfcaa5919e2f5d3dba5d5fb9376102d4217d73,SRM,4e04d581b8e2ff03bc5410ce69b52d89026d396a5760518a85eb39b7185c6e72,2.58E+07,0.080128,2070913.189,0,0.00,"2,070,913.19",#N/A
,mystic fish 4,strong book 4,TRUST_COMPANY,46cdadc46e42c157343e9006f4bfcaa5919e2f5d3dba5d5fb9376102d4217d73,SUSHI,4e04d581b8e2ff03bc5410ce69b52d89026d396a5760518a85eb39b7185c6e72,6.83E-04,0.6752333333,4.61E-04,0,0.00,0.00,#N/A
,mystic fish 4,strong book 4,TRUST_COMPANY,46cdadc46e42c157343e9006f4bfcaa5919e2f5d3dba5d5fb9376102d4217d73,UNI,4e04d581b8e2ff03bc5410ce69b52d89026d396a5760518a85eb39b7185c6e72,15.12581685,4.722566667,71.43267847,0,0.00,71.43,#N/A
,mystic fish 4,strong book 4,TRUST_COMPANY,46cdadc46e42c157343e9006f4bfcaa5919e2f5d3dba5d5fb9376102d4217d73,USDC,4e04d581b8e2ff03bc5410ce69b52d89026d396a5760518a85eb39b7185c6e72,3.27E+07,0.9999966667,3.27E+07,0,0.00,"32,747,429.71",#N/A
,colorful tank 5,resilient robot 1,TRUST_COMPANY,3c4e4956a04c8ad1189d80af041effbe4176d5b59703c3c4bb7aceca584eae92,ETH,f350220008e209ed78f9e862e718a5c05d3184f66141a587ccf89bec0ebd81b9,2377.757679,1818.691,4284064.732,0,0.00,"4,284,064.73",#N/A
,colorful tank 5,resilient robot 1,TRUST_COMPANY,3c4e4956a04c8ad1189d80af041effbe4176d5b59703c3c4bb7aceca584eae92,FIL,f350220008e209ed78f9e862e718a5c05d3184f66141a587ccf89bec0ebd81b9,89191.5817,3.981566667,354251.9661,0,0.00,"354,251.97",#N/A
,colorful tank 5,resilient robot 1,TRUST_COMPANY,3c4e4956a04c8ad1189d80af041effbe4176d5b59703c3c4bb7aceca584eae92,ROSE,f350220008e209ed78f9e862e718a5c05d3184f66141a587ccf89bec0ebd81b9,1.86E+07,0.04898633333,910545.5729,0,0.00,"910,545.57",#N/A
,colorful tank 5,resilient robot 1,TRUST_COMPANY,3c4e4956a04c8ad1189d80af041effbe4176d5b59703c3c4bb7aceca584eae92,USDC,f350220008e209ed78f9e862e718a5c05d3184f66141a587ccf89bec0ebd81b9,1065662.33,0.9999966667,1065626.59,0,0.00,"1,065,626.59",#N/A
,colorful tank 5,mystic fish 4,TRUST_COMPANY,3c4e4956a04c8ad1189d80af041effbe4176d5b59703c3c4bb7aceca584eae92,BTC,9a43ce474fa2e43e0961a6205ed1c5d60d541b94a2f48b1aeb349dcce2cff0d0,123.7808792,27762.54533,3379402.126,0,0.00,"3,379,402.13",#N/A
,colorful tank 5,mystic fish 4,TRUST_COMPANY,3c4e4956a04c8ad1189d80af041effbe4176d5b59703c3c4bb7aceca584eae92,COMP,9a43ce474fa2e43e0961a6205ed1c5d60d541b94a2f48b1aeb349dcce2cff0d0,12.31158904,32.99733333,406.2496075,0,0.00,406.25,#N/A
,colorful tank 5,mystic fish 4,TRUST_COMPANY,3c4e4956a04c8ad1189d80af041effbe4176d5b59703c3c4bb7aceca584eae92,DYDX,9a43ce474fa2e43e0961a6205ed1c5d60d541b94a2f48b1aeb349dcce2cff0d0,0.03764383562,1.8547,0.06981802193,0,0.00,0.07,#N/A
,colorful tank 5,mystic fish 4,TRUST_COMPANY,3c4e4956a04c8ad1189d80af041effbe4176d5b59703c3c4bb7aceca584eae92,ENJ,9a43ce474fa2e43e0961a6205ed1c5d60d541b94a2f48b1aeb349dcce2cff0d0,0.1232876714,0.2855233333,0.03520150688,0,0.00,0.04,#N/A
,colorful tank 5,mystic fish 4,TRUST_COMPANY,3c4e4956a04c8ad1189d80af041effbe4176d5b59703c3c4bb7aceca584eae92,ETH,9a43ce474fa2e43e0961a6205ed1c5d60d541b94a2f48b1aeb349dcce2cff0d0,39.81639615,1818.691,72416.43126,0,0.00,"72,416.43",#N/A
,colorful tank 5,mystic fish 4,TRUST_COMPANY,3c4e4956a04c8ad1189d80af041effbe4176d5b59703c3c4bb7aceca584eae92,FIL,9a43ce474fa2e43e0961a6205ed1c5d60d541b94a2f48b1aeb349dcce2cff0d0,216461.7366,3.981566667,1011773.979,0,0.00,"1,011,773.98",#N/A
,colorful tank 5,mystic fish 4,TRUST_COMPANY,3c4e4956a04c8ad1189d80af041effbe4176d5b59703c3c4bb7aceca584eae92,FLOW,9a43ce474fa2e43e0961a6205ed1c5d60d541b94a2f48b1aeb349dcce2cff0d0,30.0715542,0.5577266667,16.77170769,0,0.00,16.77,#N/A
,colorful tank 5,mystic fish 4,TRUST_COMPANY,3c4e4956a04c8ad1189d80af041effbe4176d5b59703c3c4bb7aceca584eae92,FTT,9a43ce474fa2e43e0961a6205ed1c5d60d541b94a2f48b1aeb349dcce2cff0d0,5677.788617,1.056073333,5996.16115,0,0.00,"5,996.16",#N/A
,colorful tank 5,mystic fish 4,TRUST_COMPANY,3c4e4956a04c8ad1189d80af041effbe4176d5b59703c3c4bb7aceca584eae92,LINK,9a43ce474fa2e43e0961a6205ed1c5d60d541b94a2f48b1aeb349dcce2cff0d0,161.0537528,5.775366667,930.1444756,0,0.00,930.14,#N/A
,colorful tank 5,mystic fish 4,TRUST_COMPANY,3c4e4956a04c8ad1189d80af041effbe4176d5b59703c3c4bb7aceca584eae92,SRM,9a43ce474fa2e43e0961a6205ed1c5d60d541b94a2f48b1aeb349dcce2cff0d0,5577.94374,0.080128,446.949476,0,0.00,446.95,#N/A
,colorful tank 5,mystic fish 4,TRUST_COMPANY,3c4e4956a04c8ad1189d80af041effbe4176d5b59703c3c4bb7aceca584eae92,UNI,9a43ce474fa2e43e0961a6205ed1c5d60d541b94a2f48b1aeb349dcce2cff0d0,134.6212166,4.722566667,635.7576701,0,0.00,635.76,#N/A
,colorful tank 5,mystic fish 4,TRUST_COMPANY,3c4e4956a04c8ad1189d80af041effbe4176d5b59703c3c4bb7aceca584eae92,USDC,9a43ce474fa2e43e0961a6205ed1c5d60d541b94a2f48b1aeb349dcce2cff0d0,1355886.368,0.9999966667,1355985.034,0,0.00,"1,355,985.03",#N/A
,funny television 2,funny television 2,TRUST_COMPANY,2eb7c9414cc22019b41a6d0bc19ab52b135ab6262dfb9b1c3e72baa881c69a92,ATOM,e80750f0d339e96620940811527b3a778ba01e06d016386730d75351e7d84f34,11.41506,9.258166667,105.682528,0,0.28,105.96,#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,AAVE,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,12.66569278,58.05666667,781.2040984,0,0.00,781.20,#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,APT,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,131.270649,7.3211,975.8305889,0,0.00,975.83,#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,ATOM,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,5.96877,9.258166667,55.27342994,0,0.00,55.27,#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,AUCTION,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,3481823.1,4.0701,1.42E+07,0,0.00,"14,239,315.40",#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,AXL,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,1752.487835,0.4082466667,725.6709279,0,0.00,725.67,#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,BAL,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,10.1482758,4.718166667,47.8812566,0,0.00,47.88,#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,BTC,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,2413.339164,27762.54533,6.65E+07,0,0.00,"66,494,779.66",#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,BTRST,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,6480000,0.5990333333,3738400,0,0.00,"3,738,400.00",#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,CELO,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,2046752.167,0.45297,948953.4833,0,0.00,"948,953.48",#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,DAI,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,54068.179,0.9998366667,54061.03476,0,0.00,"54,061.03",#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,ETH,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,1175.324451,1818.691,2138946.091,0,0.00,"2,138,946.09",#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,FIL,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,87417.6703,3.981566667,408855.4311,0,0.00,"408,855.43",#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,FLOW,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,29.0929358,0.5577266667,16.06473277,0,0.00,16.06,#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,LDO,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,241.1027206,1.961466667,434.4369648,0,0.00,434.44,#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,LTC,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,1.79996212,85.431,150.5033175,0,0.00,150.50,#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,MATIC,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,0.006000486,0.69434,0.004166377449,0,0.00,0.00,#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,MKR,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,7,675.3043333,4959.39,0,0.00,"4,959.39",#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,OSMO,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,8252798.149,0.5081833333,4071813.488,0,0.00,"4,071,813.49",#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,RAD,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,6.5584416,1.6882,11.07196111,0,0.00,11.07,#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,ROSE,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,12501.79946,0.04898633333,644.4636674,0,0.00,644.46,#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,SNX,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,24.99116989,2.025433333,50.61794854,0,0.00,50.62,#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,SOL,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,1531.939581,17.34466667,30571.50055,0,0.00,"30,571.50",#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,UNI,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,933359.3989,4.722566667,4207072.294,0,0.00,"4,207,072.29",#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,USDC,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,5.04E+07,0.9999966667,5.04E+07,0,0.00,"50,372,197.99",#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,WETH,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,1.20E-07,1819.994333,2.19E-04,0,0.00,0.00,#N/A
,slow panda 1,funny centaur 3,TRUST_COMPANY,0efb9e23f984be3db5ec68435667c1b99bb1e13a0a5d9afa8311883d2965c93b,XRP,ab38a461783e5e674913909dc597e22d94dca677861b5d62cb86e3cd7e223f26,1500,0.5003266667,750.49,0,0.00,750.49,#N/A
,epic robot 2,epic robot 2,TRUST_COMPANY,b517f8bb16cb6e60174dd739344159690d7aa7517c303e3f391baaac28579ad4,BTC,7237f59761bd1299aa2c6bb997dd835d2ebddad7e1c702fe204aa880ddc9bed7,0.002502,27762.54533,69.46188842,0,0.00,69.46,#N/A
,epic robot 2,epic robot 2,TRUST_COMPANY,b517f8bb16cb6e60174dd739344159690d7aa7517c303e3f391baaac28579ad4,CELO,7237f59761bd1299aa2c6bb997dd835d2ebddad7e1c702fe204aa880ddc9bed7,0.185121,0.45297,0.08385425937,0,0.00,0.08,#N/A
,epic robot 2,epic robot 2,TRUST_COMPANY,b517f8bb16cb6e60174dd739344159690d7aa7517c303e3f391baaac28579ad4,ETH,7237f59761bd1299aa2c6bb997dd835d2ebddad7e1c702fe204aa880ddc9bed7,0.1588198849,1818.691,288.8442953,0,0.00,288.84,#N/A
,epic robot 2,epic robot 2,TRUST_COMPANY,b517f8bb16cb6e60174dd739344159690d7aa7517c303e3f391baaac28579ad4,FIL,7237f59761bd1299aa2c6bb997dd835d2ebddad7e1c702fe204aa880ddc9bed7,0.3924033658,3.981566667,1.562380161,0,0.00,1.56,#N/A
,epic robot 2,epic robot 2,TRUST_COMPANY,b517f8bb16cb6e60174dd739344159690d7aa7517c303e3f391baaac28579ad4,FLOW,7237f59761bd1299aa2c6bb997dd835d2ebddad7e1c702fe204aa880ddc9bed7,8.02E+07,0.5577266667,4.47E+07,0,0.00,"44,739,339.47",#N/A
,epic robot 2,epic robot 2,TRUST_COMPANY,b517f8bb16cb6e60174dd739344159690d7aa7517c303e3f391baaac28579ad4,cUSD,7237f59761bd1299aa2c6bb997dd835d2ebddad7e1c702fe204aa880ddc9bed7,4719993.9,0.9954866667,4698690.994,0,0.00,"4,698,690.99",#N/A
,sweet bird 1,healthy apple 2,TRUST_COMPANY,df74f00daab80ce465e7d03433d93311cb88236e1162ae3cebbdc2e08e7397a6,BTC,c708c5ae78ae43b9d40ff80792119c2139006f4d724bd36a6e07f3879a846428,0.0148143,27762.54533,411.2826753,0,0.00,411.28,#N/A
,sweet bird 1,healthy apple 2,TRUST_COMPANY,df74f00daab80ce465e7d03433d93311cb88236e1162ae3cebbdc2e08e7397a6,ETH,c708c5ae78ae43b9d40ff80792119c2139006f4d724bd36a6e07f3879a846428,0.2491928032,1818.691,453.2047084,0,0.00,453.20,#N/A
,sweet bird 1,healthy apple 2,TRUST_COMPANY,df74f00daab80ce465e7d03433d93311cb88236e1162ae3cebbdc2e08e7397a6,USDC,c708c5ae78ae43b9d40ff80792119c2139006f4d724bd36a6e07f3879a846428,4239.6,0.9999966667,4239.585868,0,0.00,"4,239.59",#N/A
,noble dragon 5,generous book 1,TRUST_COMPANY,e18da3291338d4ff3a68549d7ccdb962656d0364fd3bb6110507e5e58c9093d5,BTC,0bca91ce7e409c4f6be9954168a48989286f94e3d48871c64ea0803535bf81cb,3234.127748,27762.54533,8.98E+07,0,0.00,"89,787,618.20",#N/A
,noble dragon 5,generous book 1,TRUST_COMPANY,e18da3291338d4ff3a68549d7ccdb962656d0364fd3bb6110507e5e58c9093d5,DAI,0bca91ce7e409c4f6be9954168a48989286f94e3d48871c64ea0803535bf81cb,96662.05933,0.9998349899,96645.55822,0,0.00,"96,645.56",#N/A
,noble dragon 5,generous book 1,TRUST_COMPANY,e18da3291338d4ff3a68549d7ccdb962656d0364fd3bb6110507e5e58c9093d5,ETH,0bca91ce7e409c4f6be9954168a48989286f94e3d48871c64ea0803535bf81cb,43602.45444,1818.826581,7.93E+07,0,0.00,"79,299,381.49",#N/A
,noble dragon 5,generous book 1,TRUST_COMPANY,e18da3291338d4ff3a68549d7ccdb962656d0364fd3bb6110507e5e58c9093d5,FIL,0bca91ce7e409c4f6be9954168a48989286f94e3d48871c64ea0803535bf81cb,25795.37503,3.981566667,100447.4501,0,0.00,"100,447.45",#N/A
,noble dragon 5,generous book 1,TRUST_COMPANY,e18da3291338d4ff3a68549d7ccdb962656d0364fd3bb6110507e5e58c9093d5,USDC,0bca91ce7e409c4f6be9954168a48989286f94e3d48871c64ea0803535bf81cb,1.23E+07,0.999995976,1.23E+07,0,0.00,"12,281,085.77",#N/A
,mystic worm 4,fast apple 2,TRUST_COMPANY,7565bec2cd75c879e059d6bd90ef40efa862e338751009d9bf62463bb647cfea,FLOW,c7bb109fb5783a17ec74216c4217a15168372f7940b090b014fc822f0299e53f,1.10E+07,0.5577266667,6125942.907,0,0.00,"6,125,942.91",#N/A
,strong bag 2,clever phoenix 5,TRUST_COMPANY,ea42231310cdc3cddddce3f56c1a5f7fafe2f1cb4b75e3ec0f02304d061d74e8,ETH,3f8389e5f960fbb7582c3ec0282d3af181316bfc32a4c6faf2031fd141bb0b8d,0.08186180348,1818.691,148.8813252,0,0.00,148.88,#N/A
,enchanted mermaid 1,faithful apple 5,TRUST_COMPANY,30714c593061b39f8afb431ab4cdb1cd66c15f26543137b062a661e505e8c476,ETH,6431e35aee4a47755ed2a1c7a2161a2939d503f70e01b22650021a32ac20e786,52.98552916,1818.691,96364.30502,0,0.00,"96,364.31",#N/A
,cheerful computer 5,sweet worm 5,TRUST_COMPANY,d29c201b6d6a1440416139081ea823826b9e84af46bf8d7794fad1858bbb8325,APT,c1a1ae50bb22fffaa88c6873467217d2d25ae8c61c0e9ae0e44c19f4c287d9dc,5.82E+07,7.3211,4.26E+08,0,0.00,"426,107,084.24",#N/A
,cheerful computer 5,sweet worm 5,TRUST_COMPANY,d29c201b6d6a1440416139081ea823826b9e84af46bf8d7794fad1858bbb8325,SUI,c1a1ae50bb22fffaa88c6873467217d2d25ae8c61c0e9ae0e44c19f4c287d9dc,1.98E+08,0.75789,1.50E+08,0,"570,752.95","150,276,029.28",#N/A
,cheerful computer 5,short book 3,TRUST_COMPANY,d29c201b6d6a1440416139081ea823826b9e84af46bf8d7794fad1858bbb8325,APT,29be113216b7783a632a8c779aa251651e1bc68dcf7cf50cf3e8900141e5d0b9,4.33E+07,7.3211,3.17E+08,0,0.00,"316,996,971.90",#N/A
,cheerful computer 5,short book 3,TRUST_COMPANY,d29c201b6d6a1440416139081ea823826b9e84af46bf8d7794fad1858bbb8325,SUI,29be113216b7783a632a8c779aa251651e1bc68dcf7cf50cf3e8900141e5d0b9,2.96E+08,0.75789,2.25E+08,0,"872,957.43","225,430,883.40",#N/A
,mystic panda 5,mystic panda 5,TRUST_COMPANY,a5b6afa1e038ea2fd47d3bd6a8b4ca7c669e5465d5b2264ce671251ca3f6fe80,APT,f8e5f9ccba12911865706798c5091dc2fd48a5d57c7363a4856ebf4478d796ad,1.17E+10,7.321064614,8.56E+10,0,0.00,"85,563,871,234.27",#N/A
,mystic panda 5,mystic panda 5,TRUST_COMPANY,a5b6afa1e038ea2fd47d3bd6a8b4ca7c669e5465d5b2264ce671251ca3f6fe80,USDC,f8e5f9ccba12911865706798c5091dc2fd48a5d57c7363a4856ebf4478d796ad,29.85663,0.9999966667,29.85653048,0,0.00,29.86,#N/A
,brave apple 4,resilient door 2,TRUST_COMPANY,ce13be726e6646c73db64623b5bdeaa222b932bf7138a856ff3591041c7c9f94,ETH,438a46e4de76d91671242fb752c8638151f62300e1ed5f98e45aec97a589cf43,0.4834188689,1818.691,879.1895461,0,0.00,879.19,#N/A
,funny unicorn 3,funny unicorn 3,TRUST_COMPANY,0b6dd17b1cdb40a7a66ce317e11ddbef7c0a64b46aa8d492fa8e2134ba743a20,BTC,2f50b1923940f08e91766bd296d52725f818cdc1e0f2b9675e13aafd7ec93364,83.7649848,27762.54533,2325529.188,0,0.00,"2,325,529.19",#N/A
,funny unicorn 3,funny unicorn 3,TRUST_COMPANY,0b6dd17b1cdb40a7a66ce317e11ddbef7c0a64b46aa8d492fa8e2134ba743a20,ETH,2f50b1923940f08e91766bd296d52725f818cdc1e0f2b9675e13aafd7ec93364,127114.1826,1818.691,2.31E+08,0,0.00,"231,461,997.72",#N/A
,funny unicorn 3,funny unicorn 3,TRUST_COMPANY,0b6dd17b1cdb40a7a66ce317e11ddbef7c0a64b46aa8d492fa8e2134ba743a20,USDC,2f50b1923940f08e91766bd296d52725f818cdc1e0f2b9675e13aafd7ec93364,799.41609,0.9999966667,799.4134253,0,0.00,799.41,#N/A
,colorful tree 4,happy television 4,TRUST_COMPANY,ce75fc3c682cfb5816c4f08f3a88c781949b2426b30060752920c83b7bd3039a,ATOM,405a61935f98ffe019ba43f175e3ee45e917c199fb98af5915873299d0932466,417451.7114,9.132333333,3812308.179,0,0.00,"3,812,308.18",#N/A
,colorful tree 4,happy television 4,TRUST_COMPANY,ce75fc3c682cfb5816c4f08f3a88c781949b2426b30060752920c83b7bd3039a,DYDX,405a61935f98ffe019ba43f175e3ee45e917c199fb98af5915873299d0932466,3155870.355,1.971,6220220.47,0,0.00,"6,220,220.47",#N/A
,colorful tree 4,happy television 4,TRUST_COMPANY,ce75fc3c682cfb5816c4f08f3a88c781949b2426b30060752920c83b7bd3039a,ETH,405a61935f98ffe019ba43f175e3ee45e917c199fb98af5915873299d0932466,0.9888133924,1933.48,1911.850918,0,0.00,"1,911.85",#N/A
,colorful tree 4,happy television 4,TRUST_COMPANY,ce75fc3c682cfb5816c4f08f3a88c781949b2426b30060752920c83b7bd3039a,LDO,405a61935f98ffe019ba43f175e3ee45e917c199fb98af5915873299d0932466,2550477.263,1.928,4906095.208,0,0.00,"4,906,095.21",#N/A
,colorful tree 4,happy television 4,TRUST_COMPANY,ce75fc3c682cfb5816c4f08f3a88c781949b2426b30060752920c83b7bd3039a,UNI,405a61935f98ffe019ba43f175e3ee45e917c199fb98af5915873299d0932466,946767,5.007666667,4741093.547,0,0.00,"4,741,093.55",#N/A
,resilient bag 5,resilient bag 5,TRUST_COMPANY,311d19b0ecbe541750de1d58f1c69bdc3b50db0507f8e04d01df04346b9fdddc,ROSE,eb57c6168e3ce389df40c54de2372ffa8ee912daa9a8bc0b68421d17e52a76bc,30000000,0.04898633333,1469590,0,0.00,"1,469,590.00",#N/A
,cheerful tank 4,clever book 3,SINGAPORE,52f819e94eb8a93037eff369a88b14c4ce38ce16c3ff4dbd2df14a6e89ab29a0,ETH,e3ebe4eaccaf734b1104f64aa97bf3fd2ebe548e074ad2dc6c1fff17bb47e858,8.886712941,1818.691,16162.18485,0,0.00,"16,162.18",#N/A
,cheerful tank 4,clever book 3,SINGAPORE,52f819e94eb8a93037eff369a88b14c4ce38ce16c3ff4dbd2df14a6e89ab29a0,USDC,e3ebe4eaccaf734b1104f64aa97bf3fd2ebe548e074ad2dc6c1fff17bb47e858,150000,0.9999966667,149999.5,0,0.00,"149,999.50",#N/A
,smooth apple 1,smooth apple 1,TRUST_COMPANY,599dfba1e09f88791006eeb3a799c558633db2a645981da1d43c5706821b4b7e,BTC,2ece1e2b892e14897a7c876de280bf75d84ec891d5c4a11554aacc5ff1049464,33.44619456,27762.54533,909846.4303,0,0.00,"909,846.43",#N/A
,smooth apple 1,smooth apple 1,TRUST_COMPANY,599dfba1e09f88791006eeb3a799c558633db2a645981da1d43c5706821b4b7e,ETH,2ece1e2b892e14897a7c876de280bf75d84ec891d5c4a11554aacc5ff1049464,7.827089379,1818.691,14235.05701,0,0.00,"14,235.06",#N/A
,smooth apple 1,smooth apple 1,TRUST_COMPANY,599dfba1e09f88791006eeb3a799c558633db2a645981da1d43c5706821b4b7e,USDC,2ece1e2b892e14897a7c876de280bf75d84ec891d5c4a11554aacc5ff1049464,37.70394,0.9999966667,37.70381432,0,0.00,37.70,#N/A
